USI,negative_polarity_count,positive_polarity_count
mzspec:ST002232:mct1_ctp1_lc-ms/WT_A3_SR.mzXML,4333,0
mzspec:ST002806:High Myc Medulloblastoma 7312021 mzXML/Flank Tumor D425 GLN1 Neg.mzXML,2701,0
mzspec:ST002494:0012_GC_20181201_0029.mzML,0,5660
mzspec:ST002332:VT_181211_M338_087.mzXML,0,1143
mzspec:ST001992:Fecal_rawdata/20190809FecalRun1_plate4-3107560.mzML,4385,0
mzspec:ST001430:mzXML_data/130.POS.mzXML,0,3182
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_146.mzXML,1142,0
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch2_RPN_04262018_mzXMLFiles/MS1/sample/GD_062_18S005UR0100A02_RPN_B2.mzXML,1877,0
mzspec:ST002432:IIV_Metformin/YW_20201206_008.mzML,720,0
"mzspec:ST000258:ST000258/endo/WT_M2a_endo_n_1-b,5_01_18888.d/M2_wt1_endo_n.mzXML",4278,0
mzspec:ST002382:Split injection mzXML/PBQC02_UNK-0008_21062019_6.mzXML,0,199091
mzspec:ST002320:HaffnerEtAl_2022_MS_Data/BF01_01.mzXML,0,5823
mzspec:ST002795:NEG-Root-Salvia elegans-2.mzML,3163,0
mzspec:ST002980:DataTrackID4458 mzXML files/SHIN2_2_liver_NEG.mzXML,1677,0
mzspec:ST000909:mzXML/VT_171026_M314_009.mzXML,0,1143
mzspec:ST001912:mzMLfiles/20191216_AG_VB_BioSFA_AlgaeCmpr_SetC18_QE144_EPC18_USDAY46920_POS_MSMS-v2_80_E-FW-Cr-Inc_5__19.mzML,0,4092
mzspec:ST001926:Neg-FLY-005.mzXML,1864,0
mzspec:ST002161:MyData/HFD-HV_0_13153.mzXML,3583,0
mzspec:ST002838:mzML output/Sec62-Oct-WC-4_NonDerPos.mzML,0,143
mzspec:ST002239:13CLipids_CamelinaSeeds/8_EA_3-pos.mzML,0,558
mzspec:ST002796:HILICneg/MS1/QC/QC4_HILICneg.mzML,5776,0
mzspec:ST002422:MAM_fractions/20220820_tufts_MAMfrac_pos_rep8_WT_16ul.mzXML,0,10458
mzspec:ST002880:C30_PlantLipidome_H7_neg1_BR1.mzML,24212,0
mzspec:ST002764:CSHPOS/MtdBlank031_MX437720_posCSH_postPetrick300.mzML,0,1683
mzspec:ST002331:VT_181124_M338_251.mzXML,0,1143
mzspec:ST002681:CTL-T2D runs/5min pos/T2D_DIFA_pos.mzxml.mzXML,0,771
mzspec:ST002764:CSHPOS/Petrick284_MX437720_posCSH_BPL1415-0774-284.mzML,0,1683
mzspec:ST001992:Fecal_rawdata/20190816FecalRun1_plate7-3116628.mzML,4397,0
mzspec:ST002332:VT_181111_M338_120.mzXML,1143,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200715_017_FIT01-068-pos.mzML,0,4640
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP4h1_5.mzML,10173,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-226_d0_lipid_neg.mzML,3250,0
mzspec:ST000909:mzXML/VT_171029_M314_100.mzXML,1142,0
mzspec:ST001715:Lisinopril_0_1_hilicpos_fusion.mzXML,0,4642
mzspec:ST002332:VT_181106_M338_034.mzXML,1143,0
mzspec:ST001992:Fecal_rawdata/20190812FecalRun1_plate5-3117756.mzML,4394,0
mzspec:ST001715:Isotretinon_24_1_c18neg_fusion.mzXML,4134,0
mzspec:ST002238:84_control_NB_Plasma_Quant_C18_Neg_108.mzML,4836,0
mzspec:ST002044:HILIC/ESIPOS/D102_POS.mzML,0,8956
mzspec:ST001849:renamed_mzMLs/B8_WU350-301_d3_lipid_pos.mzML,0,3249
mzspec:ST002813:arterial_polar/neg-18.mzXML,1326,0
mzspec:ST002482:mzml endos/E-346.mzML,0,2974
mzspec:ST002795:NEG-Leaf-Salvia coccinea 'Summer Jewel Pink'-1.mzML,3163,0
mzspec:ST001947:181218_153.mzML,0,6229
mzspec:ST002331:VT_181127_M338_109.mzXML,0,1143
mzspec:ST002332:VT_181208_M338_192.mzXML,1143,0
mzspec:ST002764:CSHPOS/PoolQC017_MX437720_posCSH_postPetrick160.mzML,0,1683
mzspec:ST002764:CSHNEG/Petrick075_MX437720_negCSH_BPL1415-0565-075.mzML,1675,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_137.mzXML,0,1143
mzspec:ST001947:181205_056.mzML,0,6230
mzspec:ST002046:raw_data/rp_neg/aos470_doeV3_19_neg_33.mzML,1361,0
mzspec:ST002331:VT_181113_M338_037.mzXML,0,1143
mzspec:ST002332:VT_181103_M338_059.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_155.mzXML,0,1143
mzspec:ST002332:VT_181127_M338_166.mzXML,1143,0
mzspec:ST002342:MSU_GF/H3.mzML,0,1108
mzspec:ST001991:Serumrawdata/21072019_Bile_Acid_Rerun_Plate_2-5002678.mzML,4245,0
mzspec:ST002291:ID_226.mzXML,0,2576
mzspec:ST002764:CSHPOS/PoolQC014_MX437720_posCSH_postPetrick130.mzML,0,1683
mzspec:ST002238:69_local_NB_Plasma_Quant_C18_Neg_093.mzML,4832,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_032.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130910_025.mzXML,0,2245
mzspec:ST002051:Tz_Bz_Comp/0427_PP_Tachy_HFF_T1_1.mzML,0,13560
mzspec:ST002764:CSHPOS/Petrick115_MX437720_posCSH_BPL1415-0605-115.mzML,0,1683
mzspec:ST000909:mzXML/VT_171031_M314_111.mzXML,0,1143
mzspec:ST002993:MyData/LCMSPOS_mzXMl/M1116_LCPOS.mzXML,0,3425
mzspec:ST002332:VT_181121_M338_114.mzXML,1143,0
mzspec:ST001430:mzXML_data/469.POS.mzXML,0,3208
mzspec:ST002843:Liver_Lipids/Positive/c26_F_6.mzXML,0,2082
mzspec:ST001849:renamed_mzMLs/B3_WU350-120_d0_polar_neg.mzML,1318,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11801/Biological Replicate 1_11801/PCC 11801 1800 SEC SWATH2-2 BR1.mzML,1,0
mzspec:ST002159:HILIC_QE_positive/170821_Smp_As9601_C.mzXML,0,1517
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200926_HRE0010_055.mzXML,0,1735
mzspec:ST001715:Sulfacarbamide_0_1_hilicpos_fusion.mzXML,0,4617
mzspec:ST001724:ST001724/Urine_neg_exp2/Urin_neg_44.mzXML,565,0
mzspec:ST002406:HILIC-mzXML/H17-pos.mzXML,0,993
mzspec:ST002452:FTD_mzXML_Files/518_SFG-WM_n.mzXML,15102,0
mzspec:ST002414:CX_L-ON_12_dpi_B2_P_1.mzXML,0,14065
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_210.mzXML,1143,0
mzspec:ST002764:CSHNEG/MtdBlank036_MX437720_negCSH_postPetrick350.mzML,1676,0
mzspec:ST002331:VT_181030_M338_095.mzXML,0,1143
mzspec:ST001715:Acarbose_0_2_c18neg_fusion.mzXML,4092,0
mzspec:ST002795:NEG-Leaf-Salvia rosmarinus-2.mzML,3163,0
mzspec:ST002332:VT_181021_M338_102.mzXML,1143,0
mzspec:ST001721:QE_2018_Q2_0894_Sample.mzML,0,5565
mzspec:ST002428:MS_neg_C45.mzML,4481,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_282.mzXML,1143,0
mzspec:ST002452:FTD_mzXML_Files/436_SPC-GM_n.mzXML,12216,0
mzspec:ST002444:System_Suitability_Blank_NEG.mzML,862,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_169.mzXML,0,1735
mzspec:ST002052:GT_H_Negative/Sample27_GMP088EXP.mzML,1213,0
mzspec:ST002291:ID_161.mzXML,0,2482
mzspec:ST002332:VT_181028_M338_088.mzXML,1143,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11801/Biological Replicate 1_11801/PCC11801 30 SEC SWATH1-1 BR1.mzML,1,0
mzspec:ST002008:mzXMLs_pos/200605_Smp_GBTFate1MT8-pos_A.mzXML,0,2142
mzspec:ST001987:BacteriaInMetabolomicsworkbench/mzMLCentroidNeg/CP2Hour16/Neg15.mzML,1,0
mzspec:ST001829:Data Track 2687/positive ion_Full scan_oxPC_AAPH hemin2.mzML,1452,1452
mzspec:ST001430:mzXML_data/62.NEG.mzXML,3045,0
mzspec:ST001807:Positive ion/mzXML/Dm_polpos_LCO_01_32_R1.mzXML,0,28
mzspec:ST001849:renamed_mzMLs/B8_WU350-338_d0_polar_neg.mzML,1318,0
mzspec:ST000909:mzXML/VT_171025_M314_013.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B1_WU350-050_d7_lipid_pos.mzML,0,3250
mzspec:ST002331:VT_181202_M338_099.mzXML,0,1143
mzspec:ST002092:meta_analysis_data_lcms/hilic_pos_mwb/b1_pool_mutant_b1_01.mzML,0,1260
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200925_HRE0010_146.mzXML,1736,0
mzspec:ST001430:mzXML_data/355.NEG.mzXML,2932,0
mzspec:ST001912:mzMLfiles/20191216_AG_VB_BioSFA_AlgaeCmpr_SetC18_QE144_EPC18_USDAY46920_POS_MSMS-v2_47_E-SW-DS-Inc_2__202.mzML,0,4128
mzspec:ST002331:VT_181127_M338_221.mzXML,0,1143
mzspec:ST000909:mzXML/VT_171031_M314_183.mzXML,0,1143
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180730_mzXML/sample/GD_097_18S005UR0129D02_ZHP_DB2.mzXML,0,2473
mzspec:ST002332:VT_181127_M338_105.mzXML,0,1143
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/HILIC_positive/Wanda_HILIC_dilute_20180801_mzXML/NIST/GD_017_NIST3672D3_ZHP_DB3.mzXML,0,2473
mzspec:ST001430:mzXML_data/465.NEG.mzXML,2987,0
mzspec:ST002341:Blank_pos_07.mzML,0,15035
mzspec:ST002332:VT_181122_M338_107.mzXML,0,1143
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_ser_gf_12_M3.mzXML,1390,0
mzspec:ST002332:VT_181123_M338_060.mzXML,1143,0
mzspec:ST002523:220922-LC1-PAN-1-018-SA008750.mzML,1322,1322
mzspec:ST002764:CSHNEG/Petrick100_MX437720_negCSH_BPL1415-0590-100.mzML,1675,0
mzspec:ST002993:MyData/LCMSPOS_mzXMl/C2002_LCPOS.mzXML,0,3426
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch1_04192018_RP_mzXML_Files/MS1/sample/GD_037_18S005UR0013A02_RPN_B1.mzXML,1878,0
mzspec:ST001757:serum_Pos_GF_27F5.mzXML,0,2815
mzspec:ST001992:Fecal_rawdata/20190816FecalRun1_plate8-3106381.mzML,4382,0
mzspec:ST002332:VT_181029_M338_072.mzXML,1143,0
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_151.mzXML,0,1144
mzspec:ST002548:EFOx/20210228_266_I06_Con_6h-neg.mzML,3435,0
mzspec:ST001947:181205_096.mzML,0,6229
mzspec:ST001807:Negative ion/mzXML/Dm_polneg_C_31_R4.mzXML,46,0
mzspec:ST001947:181214_021.mzML,0,6230
mzspec:ST002052:GT_H_Negative/Sample08_RB171.mzML,1211,0
mzspec:ST002764:CSHNEG/Petrick142_MX437720_negCSH_BPL1415-0632-142.mzML,1675,0
mzspec:ST001853:hamster_mzmls/P H-499_lipid_pos.mzML,0,3249
mzspec:ST002332:VT_181012_M338_146.mzXML,1143,0
mzspec:ST002838:mzML output/Sec62-WC-NonDerNeg-3.mzML,126,0
mzspec:ST002539:HILIC_QE_Pos_copy/200821_Poo_TruePooAnt18_DDApos20.mzXML,0,6341
mzspec:ST002331:VT_181023_M338_184.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_158.mzXML,1143,0
mzspec:ST001662:share/.metabftp/.produpload/2084/DataTrackID2413/mv08618_87.mzXML,0,3373
mzspec:ST002993:MyData/CEMSNEG_mzXml/M637_CENEG.mzXML,3298,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11802/Biological Replicate 1_11802/PCC 11802 120 SEC SWATH-2 BR1.mzML,1,0
mzspec:ST002795:POS-Leaf-Salvia tiliifolia-2.mzML,0,3158
mzspec:ST001849:renamed_mzMLs/B5_WU350-174_d7_polar_pos.mzML,0,1318
mzspec:ST002159:HILIC_QE_positive/161107_Smp_Cy_C.mzXML,0,1615
mzspec:ST001430:mzXML_data/661.NEG.mzXML,2962,0
mzspec:ST002177:thymus_peritoneal_macrophage_electrophilic_negativemode_metabolome/201903015_thy N1_49.mzXML,1029,0
mzspec:ST002024:AcCoA_Mito_Workbench/20191107-BKE2_glutamine-1.mzXML,2341,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130923_055.mzXML,0,2246
mzspec:ST002238:23_onset_NB_Plasma_Quant_HILIC_Pos_131.mzML,0,6168
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200926_HRE0010_036.mzXML,1736,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200928_HRE0010_100.mzXML,1736,0
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP8h4_4.mzML,12827,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-037_d3_lipid_neg.mzML,3249,0
mzspec:ST002460:MZXML Palaemon/20210712_Palaemon_Gonad_F6_47_01_10930.mzXML,0,2818
mzspec:ST002432:IIV_Metformin/YW_20201206_200.mzML,723,0
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170728_M021_132.mzXML,1142,0
mzspec:ST001849:renamed_mzMLs/B5_WU350-178_d3_polar_neg.mzML,1318,0
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/RP_NEG_Batch3/Batch3_04302018_RP_mzXML_Files/MS1/sample/GD_042_18S005UR0148A02_RPN_B3.mzXML,1877,0
mzspec:ST002332:VT_181124_M338_175.mzXML,0,1143
mzspec:ST002063:Metabolomics/262-9610_CON-IL_48.mzXML,0,8234
mzspec:ST001900:191015LL_MetHILICpos_MP12.mzML,0,1799
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch1/0001_GC_20180625_0078.mzML,0,5660
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.2/0001_GC_20180726_0385.mzML,0,5660
mzspec:ST002795:NEG-Root-Salvia karwinskii-1.mzML,3163,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_212.mzXML,1143,0
mzspec:ST002414:CTL_R-ON_27_dpi_C1_N_3.mzXML,7511,0
mzspec:ST000909:mzXML/VT_171031_M314_239.mzXML,0,1143
mzspec:ST001926:Neg-FLY-106.mzXML,1864,0
mzspec:ST002813:arterial_lipids/neg7.mzXML,1329,0
mzspec:ST002332:VT_181204_M338_016.mzXML,1143,0
mzspec:ST002332:VT_181110_M338_047.mzXML,0,1143
mzspec:ST002790:211215_Smp_To_B_pos.mzML,0,11135
"mzspec:ST000259:exo/LB_L3e_exoLB_n_1-f,3_01_19446.d/L2blank5_exoLB_n.mzXML",4278,0
mzspec:ST002902:35.3.mzML,0,51203
mzspec:ST002813:arterial_lipids/posi36.mzXML,0,868
mzspec:ST002044:RP/ESIPOS/D_4.mzML,0,8279
mzspec:ST000909:mzXML/VT_171031_M314_080.mzXML,1142,0
mzspec:ST001514:RP_pos/180302_Smp_3430_C.mzXML,0,3135
mzspec:ST002332:VT_181208_M338_228.mzXML,1143,0
mzspec:ST001238:5600 TOF data/AQNEGSTDS18MAY_026.mzML,21,0
mzspec:ST001430:mzXML_data/701.NEG.mzXML,2974,0
mzspec:ST002332:VT_181212_M338_143.mzXML,0,1143
mzspec:ST002331:VT_181130_M338_018.mzXML,1143,0
mzspec:ST002783:NIKP_WB_P/30_T0.50.mzML,3826,0
mzspec:ST002482:mzml endos/E-105.mzML,0,2921
mzspec:ST001799:NIST1957recovery/NIST1957_M419-13_3.mzXML,0,9416
mzspec:ST002332:VT_181202_M338_064.mzXML,1143,0
mzspec:ST002331:VT_181029_M338_236.mzXML,1143,0
mzspec:ST002332:VT_181126_M338_093.mzXML,0,1143
mzspec:ST002414:CTL_R-ON_18_dpi_A2_P_2.mzXML,0,14071
mzspec:ST002332:VT_181121_M338_230.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-097_d3_lipid_pos.mzML,0,3248
mzspec:ST002795:POS-Leaf-Salvia madrensis-1.mzML,0,3158
mzspec:ST001849:renamed_mzMLs/B2_WU350-032_d0_polar_neg.mzML,1318,0
mzspec:ST002332:VT_181121_M338_186.mzXML,1143,0
mzspec:ST002798:HILICpos_ms2/DDA/20220412_URINE_HILIC_NonTargetedDDMS_SCAN04_POS.mzML,0,3375
mzspec:ST001430:mzXML_data/178.NEG.mzXML,3063,0
mzspec:ST001724:ST001724/Urine_neg_exp1/Urin_neg_27.mzXML,566,0
mzspec:ST000909:mzXML/VT_171025_M314_181.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_245.mzXML,0,1143
mzspec:ST001430:mzXML_data/437.POS.mzXML,0,3208
mzspec:ST002044:HILIC/ESIPOS/D145_POS.mzML,0,8894
mzspec:ST001723:Plasma_pos_exp/Plasma_pos_46.mzXML,0,770
mzspec:ST001849:renamed_mzMLs/B6_WU350-209_d14_polar_neg.mzML,1318,0
mzspec:ST002432:IIV_Metformin/YW_20201206_142.mzML,727,0
mzspec:ST002044:RP/ESINEG/NHF_84NEG.mzML,8236,0
mzspec:ST002063:Metabolomics/239-10103_LPS-IL_12.mzXML,0,8541
mzspec:ST002993:MyData/LCMSNEG_MzXMl/QC5_LCNEG.mzXML,3426,0
mzspec:ST001849:renamed_mzMLs/B7_WU350-013_d84_polar_neg.mzML,1317,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200923_HRE0010_113.mzXML,0,1735
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_ser_gf_8_M4.mzXML,1390,0
mzspec:ST001992:Fecal_rawdata/20190809FecalRun1_plate3-3107925.mzML,4390,0
mzspec:ST000909:mzXML/VT_171025_M314_079.mzXML,0,1143
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_097.mzXML,0,1734
mzspec:ST002980:DataTrackID4458 mzXML files/WT_20_serum_NEG.mzXML,660,0
mzspec:ST000991:GLA STUDY X500R/Raw Data/GLA_X500R_Lipids_SO075_SA088_1005aG3.mzML,0,1
mzspec:ST002332:VT_181124_M338_179.mzXML,0,1143
mzspec:ST002044:RP/ESIPOS/D_160.mzML,0,8284
mzspec:ST001849:renamed_mzMLs/B9_WU350-366_d14_lipid_pos.mzML,0,3250
mzspec:ST002796:C18pos/MS1/Plasma/PLASMA05_C18pos.mzML,0,3700
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_271.mzXML,0,1143
mzspec:ST002795:NEG-Root-Salvia roemeriana-2.mzML,3163,0
mzspec:ST002739:KO2_004_RB5_1_6166.mzML,0,1
mzspec:ST001849:renamed_mzMLs/B6_WU350-242_d7_polar_pos.mzML,0,1318
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_control1_2.mzML,7050,0
mzspec:ST000909:mzXML/VT_171026_M314_097.mzXML,0,1143
mzspec:ST002763:QC_vol_ITMS_pos_2.mzML,0,3
mzspec:ST001947:181210_074.mzML,0,6230
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_pf_spf_12_F1.mzXML,1390,0
mzspec:ST001430:mzXML_data/19.POS.mzXML,0,3168
mzspec:ST001480:HILIC_pos_QE/200309_Smp_32ppt4C_C.mzXML,0,1394
mzspec:ST001947:181205_007.mzML,0,6229
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130907_077.mzXML,0,2245
mzspec:ST002784:NIKP_RBC_P_version only 1 T0/52_T0.75.mzML,3931,0
mzspec:ST002332:VT_181127_M338_197.mzXML,0,1143
mzspec:ST002238:58_local_NB_Plasma_Quant_C18_Pos_044.mzML,0,4855
mzspec:ST002764:CSHNEG/MtdBlank037_MX437720_negCSH_postPetrick360.mzML,1676,0
mzspec:ST002238:NB_Plasma_QC_HILIC_Pos_115.mzML,0,6168
mzspec:ST001991:Serumrawdata/25072019_Bile_Acid_Rerun_Plate_6-5000381.mzML,4357,0
mzspec:ST002468:MyDataFiles_New/211104_21_0024_DON_Heces_SOH_Ens01_Lipids_045.mzML,0,1546
mzspec:ST001715:Flumethasone_24_1_hilicpos_fusion.mzXML,0,4629
mzspec:ST002292:Sacks_CXSPE_Method/HILIC_neg/210322_Smp_PPL_PS_B.mzML,1348,0
mzspec:ST002332:VT_181124_M338_232.mzXML,1143,0
mzspec:ST002414:CTL_R-ON_18_dpi_B2_P_2.mzXML,0,13990
mzspec:ST001430:mzXML_data/472.NEG.mzXML,2944,0
mzspec:ST001849:renamed_mzMLs/B9_WU350-390_d3_polar_pos.mzML,0,1318
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_305.mzXML,0,1143
mzspec:ST000987:GLA STUDY Citius/Raw Data/GLA_CT_Lipids_SO024_SA016_1001bC3.mzML,0,1
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_314.mzXML,1143,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11801/Biological Replicate 2_11801/PCC 11801 300 SEC SWATH1-1 BR2.mzML,1,0
mzspec:ST001430:mzXML_data/633.POS.mzXML,0,3193
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch2_RPN_04262018_mzXMLFiles/MS1/UT/GD_045_UT5_RPN_B2.mzXML,1878,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-218_d0_lipid_neg.mzML,3250,0
mzspec:ST002092:meta_analysis_data_lcms/hilic_pos_mwb/b4_aos_73.mzML,0,1279
mzspec:ST002332:VT_181030_M338_064.mzXML,1143,0
mzspec:ST001724:ST001724/Urine_neg_exp2/Urin_neg_48.mzXML,565,0
mzspec:ST002195:MyData/38_WT_male_8w_neg.mzML,143,0
mzspec:ST002959:POS_EV3_3.mzML,0,15115
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130918_109.mzXML,0,2245
mzspec:ST002251:20200715_FIT01_OpenAccess/20200717_027_QC-pos.mzML,0,4639
mzspec:ST001715:Nicotine0_c18_02_hfqe.mzXML,1142,0
mzspec:ST002432:IIV_Metformin/YW_20201206_127.mzML,0,782
mzspec:ST002332:VT_181209_M338_107.mzXML,0,1143
mzspec:ST002841:AJS_Mn_Experiment_replicate2/YSd_Mn_Lys2_NEG.mzML,2029,0
mzspec:ST002795:POS-Root-Salvia digitaloides-3.mzML,0,3160
mzspec:ST001724:ST001724/Urine_neg_exp2/Urin_neg_39.mzXML,564,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-319_d0_polar_neg.mzML,1318,0
mzspec:ST002764:CSHNEG/Petrick081_MX437720_negCSH_BPL1415-0571-081.mzML,1675,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_pf_gf_8_F4.mzXML,1390,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_cec_spf_8_M2.mzXML,1390,0
mzspec:ST002432:IIV_Metformin/YW_20201210_198.mzML,0,758
mzspec:ST002008:mzXMLs_cyano/200612_Smp_GBTFate1MT0-IS_A.mzXML,0,1718
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_009.mzXML,0,1735
mzspec:ST001849:renamed_mzMLs/B8_WU350-351_d3_polar_neg.mzML,1319,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-256_d0_lipid_pos.mzML,0,3248
mzspec:ST002798:RPLC_NEGATIVE/SD_03_C18neg.mzML,3699,0
mzspec:ST001715:Omeprazole24_c18_01_hfqe.mzXML,1142,0
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_036.mzXML,1143,0
mzspec:ST002332:VT_181204_M338_079.mzXML,0,1143
mzspec:ST002167:in vitro/PFPPQE/Cell9.mzXML,1219,1219
mzspec:ST001715:Terfenadine_0_1_c18neg_fusion.mzXML,4133,0
mzspec:ST001991:Serumrawdata/21072019_Bile_Acid_Rerun_Plate_2-5001942.mzML,4256,0
mzspec:ST002161:MyData/KHK_Gly_2_120.mzXML,1974,0
mzspec:ST001992:Fecal_rawdata/20190808FecalRun1_plate2-3106204.mzML,4383,0
mzspec:ST002789:180821_Smp_MS11C2175m_C.mzML,1381,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200928_HRE0010_132.mzXML,1736,0
mzspec:ST002764:CSHNEG/Biorec008_MX437720_negCSH_postPetrick070.mzML,1675,0
mzspec:ST002932:LC_MS /fec_lc_s7.mzML,0,5244
mzspec:ST002858:DS1-123_21Aug2023_Pluchino Perruzzotti Serum Metabolomics Neg/DS1-123-008-neg_metabolomicsSerum.mzXML,1113,0
mzspec:ST002332:VT_181119_M338_153.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_138.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B4_WU350-145_d3_lipid_neg.mzML,3250,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_157.mzXML,0,1143
mzspec:ST002764:CSHPOS/Petrick305_MX437720_posCSH_BPL1415-0795-305.mzML,0,1683
mzspec:ST002332:VT_181212_M338_065.mzXML,0,1143
mzspec:ST002338:RawData/mzXML_format/Neg/neg_51.mzXML,8115,0
mzspec:ST002993:MyData/CEMSNEG_mzXml/M1120_CENEG.mzXML,3297,0
mzspec:ST001849:renamed_mzMLs/B1_WU350-041_d3_lipid_pos.mzML,0,3250
mzspec:ST001715:Ranitidine_0_1_c18neg_fusion.mzXML,4091,0
mzspec:ST001794:GItube_RawData_CSHpos_Sa_17.mzML,0,8565
mzspec:ST001849:renamed_mzMLs/B8_WU350-341_d3_polar_neg.mzML,1318,0
mzspec:ST002332:VT_181030_M338_099.mzXML,0,1143
mzspec:ST002332:VT_181120_M338_073.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_129.mzXML,0,1143
mzspec:ST001430:mzXML_data/174.POS.mzXML,0,3187
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_213.mzXML,0,1143
mzspec:ST002795:NEG-Leaf-Salvia flava var megalantha-2.mzML,3163,0
mzspec:ST002132:J16.mzML,0,3846
mzspec:ST002514:The role of dietary inulin in NASH progression/F1242_neg-F1242.mzML,56,0
mzspec:ST002331:VT_181021_M338_161.mzXML,0,1143
